BSSID,DATANUM,RSSI,REGION
f4:d9:fb:d4:2e:4a,61,-49,REGION8
f4:d9:fb:d4:2e:4b,61,-49,REGION8
f4:d9:fb:d2:82:cd,61,-54,REGION8
f4:d9:fb:d2:82:ce,61,-54,REGION8
f4:d9:fb:d0:62:ac,61,-61,REGION8
f4:d9:fb:d2:82:c4,61,-62,REGION8
f4:d9:fb:d0:62:aa,61,-62,REGION8
f4:d9:fb:d0:62:ab,61,-62,REGION8
f4:d9:fb:d0:62:ad,61,-62,REGION8
f4:d9:fb:d2:82:c5,61,-63,REGION8
f4:d9:fb:d2:82:c3,61,-63,REGION8
f4:d9:fb:d2:82:c2,61,-63,REGION8
f4:d9:fb:d2:82:c1,61,-63,REGION8
f4:d9:fb:cf:b6:ed,61,-63,REGION8
f4:d9:fb:cf:b6:ea,61,-63,REGION8
f4:d9:fb:cf:b6:eb,61,-63,REGION8
00:26:66:8d:0f:58,61,-63,REGION8
f4:d9:fb:d0:62:ae,61,-63,REGION8
f4:d9:fb:cf:b6:ec,61,-63,REGION8
aa:a7:95:55:e6:88,61,-64,REGION8
70:5d:cc:32:ab:ca,61,-65,REGION8
f4:d9:fb:d4:2d:c2,61,-68,REGION8
f4:d9:fb:d4:2d:c1,61,-68,REGION8
f4:d9:fb:d4:2d:c3,61,-68,REGION8
f4:d9:fb:d4:2d:c5,61,-68,REGION8
f4:d9:fb:d4:2d:c4,61,-68,REGION8
88:36:6c:b0:3b:6c,61,-69,REGION8
00:26:66:fb:3e:f8,61,-69,REGION8
90:9f:33:8b:94:78,61,-70,REGION8
f4:d9:fb:d2:7c:4b,61,-72,REGION8
f4:d9:fb:cf:b6:e2,61,-72,REGION8
f4:d9:fb:cf:b6:e3,61,-72,REGION8
f4:d9:fb:cf:b6:e4,61,-72,REGION8
f4:d9:fb:cf:b6:e5,61,-72,REGION8
f4:d9:fb:cf:b6:e6,61,-72,REGION8
f4:d9:fb:d2:7c:4d,61,-73,REGION8
f4:d9:fb:d2:7c:4c,61,-73,REGION8
f4:d9:fb:d2:67:4e,61,-73,REGION8
f4:d9:fb:cf:b6:e1,61,-73,REGION8
f4:d9:fb:d0:60:aa,61,-73,REGION8
f4:d9:fb:d0:60:ac,61,-73,REGION8
f4:d9:fb:cf:b2:6b,61,-74,REGION8
f4:d9:fb:cf:b2:6a,61,-74,REGION8
f4:d9:fb:d2:67:4d,61,-74,REGION8
f4:d9:fb:d2:67:4a,61,-74,REGION8
f4:d9:fb:d2:67:4c,61,-74,REGION8
f4:d9:fb:d0:62:a2,61,-74,REGION8
f4:d9:fb:d0:60:ad,61,-74,REGION8
f4:d9:fb:d0:60:ae,61,-74,REGION8
f4:d9:fb:d0:60:ab,61,-74,REGION8
f4:d9:fb:d0:60:ac,61,-74,REGION8
f4:d9:fb:d2:7c:4a,61,-75,REGION8
f4:d9:fb:d2:7c:4e,61,-75,REGION8
f4:d9:fb:d0:62:a1,61,-76,REGION8
f4:d9:fb:d0:62:a5,61,-76,REGION8
f4:d9:fb:d0:62:a3,61,-76,REGION8
f4:d9:fb:d0:62:a4,61,-76,REGION8
70:5d:cc:7f:29:24,61,-77,REGION8
88:36:6c:0c:67:1c,61,-77,REGION8
32:cd:a7:ec:29:78,61,-77,REGION8
f4:d9:fb:d2:8d:ca,61,-78,REGION8
f4:d9:fb:cf:b2:66,61,-80,REGION8
f4:d9:fb:d2:7c:42,61,-81,REGION8
f4:d9:fb:d2:7c:45,61,-81,REGION8
f4:d9:fb:d2:7c:44,61,-81,REGION8
f4:d9:fb:cf:b2:62,61,-81,REGION8
f4:d9:fb:cf:b2:61,61,-81,REGION8
f4:d9:fb:cf:b2:64,61,-81,REGION8
f4:d9:fb:cf:b2:65,61,-81,REGION8
f4:d9:fb:cf:b2:63,61,-81,REGION8
f4:d9:fb:cf:cd:2c,61,-81,REGION8
f4:d9:fb:cf:cd:2a,61,-84,REGION8
f4:d9:fb:d2:8d:c2,61,-85,REGION8
f4:d9:fb:d2:8d:c4,61,-85,REGION8
f4:d9:fb:d2:8d:c3,61,-85,REGION8
f4:d9:fb:cf:cd:2b,61,-85,REGION8
f4:d9:fb:d0:46:a9,61,-85,REGION8
f4:d9:fb:d2:8d:c5,61,-86,REGION8
f4:d9:fb:d2:8d:c6,61,-86,REGION8
f4:d9:fb:d2:8d:c1,61,-87,REGION8
f4:d9:fb:d2:67:44,61,-87,REGION8
f4:d9:fb:d2:67:41,61,-88,REGION8
f4:d9:fb:d2:67:43,61,-88,REGION8
f4:d9:fb:d2:67:42,61,-88,REGION8
f4:d9:fb:d2:67:45,61,-88,REGION8
f4:d9:fb:d2:67:46,61,-88,REGION8
f4:d9:fb:cf:cd:23,61,-94,REGION8
f4:d9:fb:cf:cd:22,61,-95,REGION8
f4:d9:fb:cf:cd:21,61,-95,REGION8
88:36:6c:b0:3b:6e,61,-97,REGION8
f4:d9:fb:d4:2e:4a,62,-43,REGION8
f4:d9:fb:d4:2e:4b,62,-45,REGION8
f4:d9:fb:d4:2e:49,62,-45,REGION8
f4:d9:fb:d4:2e:42,62,-47,REGION8
f4:d9:fb:d4:2e:45,62,-47,REGION8
f4:d9:fb:d4:2e:43,62,-47,REGION8
f4:d9:fb:d4:2e:46,62,-47,REGION8
f4:d9:fb:d4:2e:44,62,-47,REGION8
f4:d9:fb:d4:2e:41,62,-48,REGION8
f4:d9:fb:d0:62:aa,62,-51,REGION8
f4:d9:fb:d0:62:ac,62,-51,REGION8
f4:d9:fb:d0:62:ab,62,-51,REGION8
f4:d9:fb:d0:62:ad,62,-51,REGION8
f4:d9:fb:d0:62:ae,62,-51,REGION8
f4:d9:fb:d0:62:a9,62,-51,REGION8
70:5d:cc:2d:b1:a4,62,-52,REGION8
f4:d9:fb:d4:2d:c4,62,-58,REGION8
f4:d9:fb:d4:2d:ca,62,-58,REGION8
f4:d9:fb:d4:2d:cb,62,-58,REGION8
f4:d9:fb:d4:2d:ce,62,-58,REGION8
f4:d9:fb:d4:2d:cc,62,-58,REGION8
f4:d9:fb:d4:2d:c2,62,-59,REGION8
f4:d9:fb:d4:2d:c1,62,-59,REGION8
f4:d9:fb:d4:2d:c3,62,-59,REGION8
f4:d9:fb:d4:2d:c5,62,-59,REGION8
f4:d9:fb:d4:2d:cd,62,-59,REGION8
70:5d:cc:2d:b1:a6,62,-62,REGION8
f4:d9:fb:d0:62:a1,62,-63,REGION8
f4:d9:fb:d0:62:a5,62,-63,REGION8
f4:d9:fb:d0:62:a3,62,-63,REGION8
f4:d9:fb:d0:62:a4,62,-63,REGION8
f4:d9:fb:d0:62:a2,62,-63,REGION8
f4:d9:fb:d2:82:cd,62,-64,REGION8
70:5d:cc:32:ab:ca,62,-65,REGION8
f4:d9:fb:d0:60:ad,62,-65,REGION8
f4:d9:fb:d0:60:ae,62,-65,REGION8
f4:d9:fb:d0:60:ab,62,-65,REGION8
f4:d9:fb:d0:60:ac,62,-65,REGION8
f4:d9:fb:d0:60:aa,62,-65,REGION8
f4:d9:fb:d2:82:ce,62,-66,REGION8
f4:d9:fb:d2:82:cb,62,-66,REGION8
f4:d9:fb:d2:82:cc,62,-66,REGION8
f4:d9:fb:d2:82:ca,62,-66,REGION8
90:9f:33:8b:94:7a,62,-67,REGION8
f4:d9:fb:d2:8d:c9,62,-67,REGION8
aa:a7:95:55:e6:88,62,-68,REGION8
f4:d9:fb:d2:8d:ce,62,-69,REGION8
f4:d9:fb:d2:8d:cd,62,-69,REGION8
f4:d9:fb:d2:8d:c6,62,-69,REGION8
f4:d9:fb:d2:8d:cc,62,-69,REGION8
f4:d9:fb:d2:8d:ca,62,-69,REGION8
f4:d9:fb:d2:8d:cc,62,-69,REGION8
f4:d9:fb:d2:8d:c2,62,-70,REGION8
f4:d9:fb:d2:8d:c1,62,-70,REGION8
f4:d9:fb:d2:8d:c4,62,-70,REGION8
f4:d9:fb:d2:8d:c5,62,-70,REGION8
f4:d9:fb:d2:8d:c3,62,-70,REGION8
f4:d9:fb:d2:8d:cb,62,-70,REGION8
f4:d9:fb:d2:82:c5,62,-72,REGION8
f4:d9:fb:d2:82:c3,62,-72,REGION8
f4:d9:fb:d2:82:c6,62,-72,REGION8
f4:d9:fb:d2:82:c4,62,-73,REGION8
f4:d9:fb:d2:82:c2,62,-73,REGION8
f4:d9:fb:d2:82:c1,62,-73,REGION8
f4:d9:fb:d0:60:a1,62,-76,REGION8
f4:d9:fb:d0:60:a5,62,-76,REGION8
f4:d9:fb:d0:60:a4,62,-76,REGION8
88:36:6c:c1:04:44,62,-76,REGION8
00:26:66:c5:e0:c8,62,-76,REGION8
f4:d9:fb:d2:67:4a,62,-77,REGION8
f4:d9:fb:d2:67:4c,62,-77,REGION8
f4:d9:fb:d0:60:a2,62,-77,REGION8
f4:d9:fb:d0:60:a3,62,-77,REGION8
f4:d9:fb:d0:60:a6,62,-77,REGION8
88:36:6c:13:22:d0,62,-77,REGION8
f4:d9:fb:d2:67:4d,62,-78,REGION8
70:5d:cc:6b:43:4a,62,-78,REGION8
f4:d9:fb:d2:67:4b,62,-80,REGION8
f4:d9:fb:cf:b2:65,62,-81,REGION8
f4:d9:fb:cf:b2:63,62,-81,REGION8
f4:d9:fb:cf:b2:62,62,-82,REGION8
f4:d9:fb:cf:b2:61,62,-82,REGION8
f4:d9:fb:cf:b2:64,62,-82,REGION8
f4:d9:fb:cf:b6:e3,62,-82,REGION8
f4:d9:fb:cf:b6:e4,62,-82,REGION8
f4:d9:fb:cf:b6:e5,62,-82,REGION8
f4:d9:fb:cf:b6:e6,62,-82,REGION8
f4:d9:fb:cf:b6:e1,62,-83,REGION8
f4:d9:fb:cf:b6:e2,62,-83,REGION8
86:25:19:8e:4b:ea,62,-83,REGION8
f4:d9:fb:cf:cd:2c,62,-86,REGION8
f4:d9:fb:cf:cd:2a,62,-86,REGION8
f4:d9:fb:cf:cd:2d,62,-87,REGION8
f4:d9:fb:cf:cd:2e,62,-87,REGION8
f4:d9:fb:cf:cd:2b,62,-87,REGION8
f4:d9:fb:cf:cd:2c,62,-87,REGION8
f4:d9:fb:cf:cd:29,62,-87,REGION8
70:5d:cc:7f:29:24,62,-88,REGION8
88:36:6c:57:03:78,62,-91,REGION8
f4:d9:fb:cf:cd:23,62,-92,REGION8
f4:d9:fb:cf:cd:24,62,-92,REGION8
88:36:6c:0c:67:1c,62,-92,REGION8
f4:d9:fb:cf:cd:26,62,-92,REGION8
f4:d9:fb:cf:cd:22,62,-94,REGION8
f4:d9:fb:cf:cd:25,62,-94,REGION8
f4:d9:fb:cf:cd:21,62,-94,REGION8
f4:d9:fb:d4:2e:4d,63,-39,REGION8
f4:d9:fb:d4:2e:4b,63,-39,REGION8
f4:d9:fb:d4:2e:4e,63,-40,REGION8
f4:d9:fb:d4:2e:4c,63,-40,REGION8
f4:d9:fb:d4:2e:4a,63,-40,REGION8
f4:d9:fb:d4:2e:49,63,-40,REGION8
f4:d9:fb:d4:2e:4c,63,-41,REGION8
f4:d9:fb:d4:2e:46,63,-46,REGION8
f4:d9:fb:d0:62:aa,63,-46,REGION8
f4:d9:fb:d0:62:ac,63,-46,REGION8
f4:d9:fb:d0:62:ab,63,-46,REGION8
f4:d9:fb:d0:62:ad,63,-46,REGION8
f4:d9:fb:d0:62:ac,63,-46,REGION8
f4:d9:fb:d0:62:ae,63,-46,REGION8
f4:d9:fb:d0:62:a9,63,-46,REGION8
f4:d9:fb:d4:2e:42,63,-47,REGION8
f4:d9:fb:d4:2e:41,63,-47,REGION8
f4:d9:fb:d4:2e:45,63,-47,REGION8
f4:d9:fb:d4:2e:43,63,-47,REGION8
f4:d9:fb:d4:2e:44,63,-47,REGION8
f4:d9:fb:d4:2d:c2,63,-54,REGION8
f4:d9:fb:d4:2d:c1,63,-54,REGION8
f4:d9:fb:d4:2d:c3,63,-54,REGION8
f4:d9:fb:d4:2d:c5,63,-54,REGION8
f4:d9:fb:d4:2d:c4,63,-54,REGION8
f4:d9:fb:d2:82:ce,63,-55,REGION8
f4:d9:fb:d2:82:cc,63,-55,REGION8
f4:d9:fb:d4:2d:ca,63,-55,REGION8
f4:d9:fb:d2:82:cd,63,-56,REGION8
f4:d9:fb:d2:82:cc,63,-56,REGION8
f4:d9:fb:d2:82:ca,63,-56,REGION8
f4:d9:fb:d4:2d:cb,63,-56,REGION8
f4:d9:fb:d4:2d:ce,63,-56,REGION8
f4:d9:fb:d4:2d:cc,63,-56,REGION8
f4:d9:fb:d2:82:cb,63,-57,REGION8
f4:d9:fb:d4:2d:cd,63,-57,REGION8
f4:d9:fb:d2:82:c9,63,-57,REGION8
f4:d9:fb:d0:62:a3,63,-62,REGION8
f4:d9:fb:d2:8d:ca,63,-62,REGION8
f4:d9:fb:d0:62:a6,63,-62,REGION8
f4:d9:fb:d0:62:a1,63,-63,REGION8
f4:d9:fb:d2:8d:ce,63,-63,REGION8
f4:d9:fb:d0:62:a5,63,-63,REGION8
f4:d9:fb:d0:62:a4,63,-63,REGION8
f4:d9:fb:d2:8d:cd,63,-63,REGION8
f4:d9:fb:d2:8d:cb,63,-63,REGION8
f4:d9:fb:d2:8d:cc,63,-63,REGION8
f4:d9:fb:d2:82:c5,63,-64,REGION8
f4:d9:fb:d2:82:c3,63,-64,REGION8
f4:d9:fb:d0:62:a2,63,-64,REGION8
f4:d9:fb:d0:60:ad,63,-64,REGION8
f4:d9:fb:d0:60:ae,63,-64,REGION8
f4:d9:fb:d0:60:ab,63,-64,REGION8
f4:d9:fb:d0:60:ac,63,-64,REGION8
f4:d9:fb:d0:60:aa,63,-64,REGION8
f4:d9:fb:d0:60:ac,63,-64,REGION8
f4:d9:fb:d2:82:c6,63,-64,REGION8
f4:d9:fb:d0:60:a9,63,-64,REGION8
70:5d:cc:2d:b1:a4,63,-64,REGION8
f4:d9:fb:d2:82:c4,63,-65,REGION8
f4:d9:fb:d2:7c:4c,63,-65,REGION8
f4:d9:fb:d2:82:c2,63,-65,REGION8
f4:d9:fb:d2:82:c1,63,-65,REGION8
f4:d9:fb:cf:b6:ea,63,-66,REGION8
f4:d9:fb:cf:b6:eb,63,-66,REGION8
f4:d9:fb:d2:7c:4d,63,-67,REGION8
f4:d9:fb:cf:b6:ee,63,-67,REGION8
f4:d9:fb:cf:b6:ed,63,-67,REGION8
f4:d9:fb:cf:b6:ec,63,-67,REGION8
90:9f:33:8b:94:7a,63,-67,REGION8
f4:d9:fb:d2:7c:4a,63,-68,REGION8
f4:d9:fb:d2:7c:4e,63,-68,REGION8
f4:d9:fb:d2:7c:4c,63,-68,REGION8
f4:d9:fb:d2:7c:49,63,-68,REGION8
f4:d9:fb:cf:b2:62,63,-69,REGION8
f4:d9:fb:cf:b2:64,63,-69,REGION8
f4:d9:fb:cf:b2:65,63,-69,REGION8
f4:d9:fb:cf:b2:63,63,-69,REGION8
f4:d9:fb:cf:b2:66,63,-69,REGION8
f4:d9:fb:cf:b2:61,63,-70,REGION8
f4:d9:fb:d2:67:4e,63,-72,REGION8
f4:d9:fb:d2:67:4a,63,-72,REGION8
f4:d9:fb:d2:7c:44,63,-73,REGION8
f4:d9:fb:d2:8d:c2,63,-73,REGION8
f4:d9:fb:d2:8d:c1,63,-73,REGION8
f4:d9:fb:d2:8d:c4,63,-73,REGION8
f4:d9:fb:d2:8d:c5,63,-73,REGION8
aa:a7:95:55:e6:88,63,-73,REGION8
00:26:66:fb:3e:f8,63,-73,REGION8
f4:d9:fb:d2:7c:45,63,-74,REGION8
f4:d9:fb:d2:67:4b,63,-74,REGION8
f4:d9:fb:d2:8d:c3,63,-74,REGION8
70:5d:cc:61:0c:a6,63,-74,REGION8
70:5d:cc:2d:b1:a6,63,-74,REGION8
f4:d9:fb:d2:67:4c,63,-74,REGION8
02:15:99:b1:2a:01,63,-74,REGION8
f4:d9:fb:d2:67:49,63,-74,REGION8
f4:d9:fb:d2:67:4c,63,-77,REGION8
88:36:6c:13:22:d0,63,-77,REGION8
f4:d9:fb:d0:60:a5,63,-78,REGION8
f4:d9:fb:d0:60:a4,63,-78,REGION8
f4:d9:fb:cf:b6:e1,63,-79,REGION8
f4:d9:fb:cf:b6:e3,63,-79,REGION8
f4:d9:fb:cf:b6:e4,63,-79,REGION8
f4:d9:fb:cf:cd:2b,63,-79,REGION8
f4:d9:fb:cf:b6:e6,63,-79,REGION8
f4:d9:fb:cf:b6:e2,63,-80,REGION8
f4:d9:fb:cf:b6:e5,63,-80,REGION8
f4:d9:fb:cf:cd:23,63,-80,REGION8
f4:d9:fb:cf:cd:2d,63,-80,REGION8
f4:d9:fb:cf:cd:2e,63,-80,REGION8
f4:d9:fb:cf:cd:2c,63,-80,REGION8
f4:d9:fb:cf:cd:22,63,-81,REGION8
f4:d9:fb:cf:cd:24,63,-81,REGION8
f4:d9:fb:cf:cd:25,63,-81,REGION8
f4:d9:fb:cf:cd:21,63,-81,REGION8
f4:d9:fb:cf:cd:26,63,-81,REGION8
70:5d:cc:da:4a:48,63,-81,REGION8
88:36:6c:c1:04:44,63,-81,REGION8
88:36:6c:0c:67:1c,63,-86,REGION8
70:5d:cc:7f:29:24,63,-91,REGION8
f4:d9:fb:cf:97:64,63,-91,REGION8
f4:d9:fb:d0:24:2d,63,-91,REGION8
f4:d9:fb:cf:97:65,63,-92,REGION8
f4:d9:fb:cf:97:66,63,-92,REGION8
f4:d9:fb:d0:24:2b,63,-95,REGION8
f4:d9:fb:cf:9f:a2,63,-97,REGION8
f4:d9:fb:cf:9f:a4,63,-97,REGION8
f4:d9:fb:cf:9f:a6,63,-97,REGION8
f4:d9:fb:cf:9f:a5,63,-98,REGION8
f4:d9:fb:d4:2e:4d,64,-39,REGION8
f4:d9:fb:d4:2e:4b,64,-39,REGION8
f4:d9:fb:d4:2e:4e,64,-40,REGION8
f4:d9:fb:d4:2e:4c,64,-40,REGION8
f4:d9:fb:d4:2e:4a,64,-40,REGION8
f4:d9:fb:d4:2e:49,64,-40,REGION8
f4:d9:fb:d4:2e:4c,64,-41,REGION8
f4:d9:fb:d4:2e:46,64,-46,REGION8
f4:d9:fb:d0:62:aa,64,-46,REGION8
f4:d9:fb:d0:62:ac,64,-46,REGION8
f4:d9:fb:d0:62:ab,64,-46,REGION8
f4:d9:fb:d0:62:ad,64,-46,REGION8
f4:d9:fb:d0:62:ac,64,-46,REGION8
f4:d9:fb:d0:62:ae,64,-46,REGION8
f4:d9:fb:d0:62:a9,64,-46,REGION8
f4:d9:fb:d4:2e:42,64,-47,REGION8
f4:d9:fb:d4:2e:41,64,-47,REGION8
f4:d9:fb:d4:2e:45,64,-47,REGION8
f4:d9:fb:d4:2e:43,64,-47,REGION8
f4:d9:fb:d4:2e:44,64,-47,REGION8
f4:d9:fb:d4:2d:c2,64,-54,REGION8
f4:d9:fb:d4:2d:c1,64,-54,REGION8
f4:d9:fb:d4:2d:c3,64,-54,REGION8
f4:d9:fb:d4:2d:c5,64,-54,REGION8
f4:d9:fb:d4:2d:c4,64,-54,REGION8
f4:d9:fb:d2:82:ce,64,-55,REGION8
f4:d9:fb:d2:82:cc,64,-55,REGION8
f4:d9:fb:d4:2d:ca,64,-55,REGION8
f4:d9:fb:d2:82:cd,64,-56,REGION8
f4:d9:fb:d2:82:cc,64,-56,REGION8
f4:d9:fb:d2:82:ca,64,-56,REGION8
f4:d9:fb:d4:2d:cb,64,-56,REGION8
f4:d9:fb:d4:2d:ce,64,-56,REGION8
f4:d9:fb:d4:2d:cc,64,-56,REGION8
f4:d9:fb:d2:82:cb,64,-57,REGION8
f4:d9:fb:d4:2d:cd,64,-57,REGION8
f4:d9:fb:d2:82:c9,64,-57,REGION8
f4:d9:fb:d0:62:a3,64,-62,REGION8
f4:d9:fb:d2:8d:ca,64,-62,REGION8
f4:d9:fb:d0:62:a6,64,-62,REGION8
f4:d9:fb:d0:62:a1,64,-63,REGION8
f4:d9:fb:d2:8d:ce,64,-63,REGION8
f4:d9:fb:d0:62:a5,64,-63,REGION8
f4:d9:fb:d0:62:a4,64,-63,REGION8
f4:d9:fb:d2:8d:cd,64,-63,REGION8
f4:d9:fb:d2:8d:cb,64,-63,REGION8
f4:d9:fb:d2:8d:cc,64,-63,REGION8
f4:d9:fb:d2:82:c5,64,-64,REGION8
f4:d9:fb:d2:82:c3,64,-64,REGION8
f4:d9:fb:d0:62:a2,64,-64,REGION8
f4:d9:fb:d0:60:ad,64,-64,REGION8
f4:d9:fb:d0:60:ae,64,-64,REGION8
f4:d9:fb:d0:60:ab,64,-64,REGION8
f4:d9:fb:d0:60:ac,64,-64,REGION8
f4:d9:fb:d0:60:aa,64,-64,REGION8
f4:d9:fb:d0:60:ac,64,-64,REGION8
f4:d9:fb:d2:82:c6,64,-64,REGION8
f4:d9:fb:d0:60:a9,64,-64,REGION8
70:5d:cc:2d:b1:a4,64,-64,REGION8
f4:d9:fb:d2:82:c4,64,-65,REGION8
f4:d9:fb:d2:7c:4c,64,-65,REGION8
f4:d9:fb:d2:82:c2,64,-65,REGION8
f4:d9:fb:d2:82:c1,64,-65,REGION8
f4:d9:fb:cf:b6:ea,64,-66,REGION8
f4:d9:fb:cf:b6:eb,64,-66,REGION8
f4:d9:fb:d2:7c:4d,64,-67,REGION8
f4:d9:fb:cf:b6:ee,64,-67,REGION8
f4:d9:fb:cf:b6:ed,64,-67,REGION8
f4:d9:fb:cf:b6:ec,64,-67,REGION8
90:9f:33:8b:94:7a,64,-67,REGION8
f4:d9:fb:d2:7c:4a,64,-68,REGION8
f4:d9:fb:d2:7c:4e,64,-68,REGION8
f4:d9:fb:d2:7c:4c,64,-68,REGION8
f4:d9:fb:d2:7c:49,64,-68,REGION8
f4:d9:fb:cf:b2:62,64,-69,REGION8
f4:d9:fb:cf:b2:64,64,-69,REGION8
f4:d9:fb:cf:b2:65,64,-69,REGION8
f4:d9:fb:cf:b2:63,64,-69,REGION8
f4:d9:fb:cf:b2:66,64,-69,REGION8
f4:d9:fb:cf:b2:61,64,-70,REGION8
f4:d9:fb:d2:67:4e,64,-72,REGION8
f4:d9:fb:d2:67:4a,64,-72,REGION8
f4:d9:fb:d2:7c:44,64,-73,REGION8
f4:d9:fb:d2:8d:c2,64,-73,REGION8
f4:d9:fb:d2:8d:c1,64,-73,REGION8
f4:d9:fb:d2:8d:c4,64,-73,REGION8
f4:d9:fb:d2:8d:c5,64,-73,REGION8
aa:a7:95:55:e6:88,64,-73,REGION8
00:26:66:fb:3e:f8,64,-73,REGION8
f4:d9:fb:d2:7c:45,64,-74,REGION8
f4:d9:fb:d2:67:4b,64,-74,REGION8
f4:d9:fb:d2:8d:c3,64,-74,REGION8
70:5d:cc:61:0c:a6,64,-74,REGION8
70:5d:cc:2d:b1:a6,64,-74,REGION8
f4:d9:fb:d2:67:4c,64,-74,REGION8
02:15:99:b1:2a:01,64,-74,REGION8
f4:d9:fb:d2:67:49,64,-74,REGION8
f4:d9:fb:d2:67:4c,64,-77,REGION8
88:36:6c:13:22:d0,64,-77,REGION8
f4:d9:fb:d0:60:a5,64,-78,REGION8
f4:d9:fb:d0:60:a4,64,-78,REGION8
f4:d9:fb:cf:b6:e1,64,-79,REGION8
f4:d9:fb:cf:b6:e3,64,-79,REGION8
f4:d9:fb:cf:b6:e4,64,-79,REGION8
f4:d9:fb:cf:cd:2b,64,-79,REGION8
f4:d9:fb:cf:b6:e6,64,-79,REGION8
f4:d9:fb:cf:b6:e2,64,-80,REGION8
f4:d9:fb:cf:b6:e5,64,-80,REGION8
f4:d9:fb:cf:cd:23,64,-80,REGION8
f4:d9:fb:cf:cd:2d,64,-80,REGION8
f4:d9:fb:cf:cd:2e,64,-80,REGION8
f4:d9:fb:cf:cd:2c,64,-80,REGION8
f4:d9:fb:cf:cd:22,64,-81,REGION8
f4:d9:fb:cf:cd:24,64,-81,REGION8
f4:d9:fb:cf:cd:25,64,-81,REGION8
f4:d9:fb:cf:cd:21,64,-81,REGION8
f4:d9:fb:cf:cd:26,64,-81,REGION8
70:5d:cc:da:4a:48,64,-81,REGION8
88:36:6c:c1:04:44,64,-81,REGION8
88:36:6c:0c:67:1c,64,-86,REGION8
70:5d:cc:7f:29:24,64,-91,REGION8
f4:d9:fb:cf:97:64,64,-91,REGION8
f4:d9:fb:d0:24:2d,64,-91,REGION8
f4:d9:fb:cf:97:65,64,-92,REGION8
f4:d9:fb:cf:97:66,64,-92,REGION8
f4:d9:fb:d0:24:2b,64,-95,REGION8
f4:d9:fb:cf:9f:a2,64,-97,REGION8
f4:d9:fb:cf:9f:a4,64,-97,REGION8
f4:d9:fb:cf:9f:a6,64,-97,REGION8
f4:d9:fb:cf:9f:a5,64,-98,REGION8
f4:d9:fb:d4:2e:4e,65,-44,REGION8
f4:d9:fb:d4:2e:4c,65,-44,REGION8
f4:d9:fb:d4:2e:4b,65,-44,REGION8
f4:d9:fb:d4:2e:49,65,-44,REGION8
f4:d9:fb:d4:2e:4d,65,-47,REGION8
f4:d9:fb:d4:2d:ca,65,-48,REGION8
f4:d9:fb:d4:2d:cb,65,-48,REGION8
f4:d9:fb:d4:2d:ce,65,-48,REGION8
f4:d9:fb:d4:2d:cd,65,-48,REGION8
f4:d9:fb:d4:2d:cc,65,-48,REGION8
70:5d:cc:2d:b1:a4,65,-49,REGION8
f4:d9:fb:d0:62:aa,65,-52,REGION8
f4:d9:fb:d0:62:ab,65,-52,REGION8
f4:d9:fb:d0:62:ac,65,-52,REGION8
f4:d9:fb:d4:2e:45,65,-53,REGION8
f4:d9:fb:d4:2e:43,65,-53,REGION8
f4:d9:fb:d4:2e:46,65,-53,REGION8
f4:d9:fb:d4:2e:44,65,-53,REGION8
f4:d9:fb:d0:62:ad,65,-53,REGION8
f4:d9:fb:d0:62:ae,65,-53,REGION8
f4:d9:fb:d0:62:a9,65,-53,REGION8
f4:d9:fb:d4:2e:42,65,-54,REGION8
f4:d9:fb:d4:2e:41,65,-54,REGION8
f4:d9:fb:d2:8d:cd,65,-58,REGION8
f4:d9:fb:d2:8d:ce,65,-59,REGION8
f4:d9:fb:d2:8d:cb,65,-59,REGION8
f4:d9:fb:d2:8d:cc,65,-59,REGION8
f4:d9:fb:d4:2d:c3,65,-60,REGION8
f4:d9:fb:d2:8d:ca,65,-60,REGION8
f4:d9:fb:d4:2d:c2,65,-61,REGION8
f4:d9:fb:d4:2d:c1,65,-61,REGION8
f4:d9:fb:d4:2d:c5,65,-61,REGION8
f4:d9:fb:d4:2d:c4,65,-61,REGION8
f4:d9:fb:cf:b2:6e,65,-62,REGION8
f4:d9:fb:cf:b2:6b,65,-63,REGION8
f4:d9:fb:cf:b2:6a,65,-63,REGION8
f4:d9:fb:d2:82:c5,65,-66,REGION8
f4:d9:fb:d2:82:c4,65,-66,REGION8
f4:d9:fb:d2:82:c3,65,-66,REGION8
f4:d9:fb:d2:82:c2,65,-66,REGION8
f4:d9:fb:d2:82:c1,65,-66,REGION8
f4:d9:fb:d2:82:c6,65,-66,REGION8
f4:d9:fb:d0:62:a5,65,-67,REGION8
f4:d9:fb:d0:62:a4,65,-67,REGION8
f4:d9:fb:d0:60:ad,65,-67,REGION8
f4:d9:fb:d0:60:ae,65,-67,REGION8
70:5d:cc:2d:b1:a6,65,-67,REGION8
f4:d9:fb:d0:62:a6,65,-67,REGION8
f4:d9:fb:d0:60:ab,65,-67,REGION8
f4:d9:fb:d0:60:ac,65,-67,REGION8
f4:d9:fb:d0:60:ac,65,-67,REGION8
f4:d9:fb:d0:60:a9,65,-67,REGION8
f4:d9:fb:d0:62:a1,65,-68,REGION8
f4:d9:fb:d0:62:a3,65,-68,REGION8
f4:d9:fb:d0:62:a2,65,-68,REGION8
f4:d9:fb:d0:60:aa,65,-68,REGION8
f4:d9:fb:d2:82:cd,65,-69,REGION8
f4:d9:fb:d2:82:ce,65,-69,REGION8
