BSSID,DATANUM,RSSI,REGION
f4:d9:fb:cf:cd:69,23,-80,REGION17
f4:d9:fb:d0:3b:e5,23,-81,REGION17
f4:d9:fb:d0:3b:e3,23,-81,REGION17
f4:d9:fb:d0:3b:e4,23,-81,REGION17
f4:d9:fb:cf:cd:6d,23,-81,REGION17
f4:d9:fb:cf:d1:ab,23,-81,REGION17
f4:d9:fb:d0:3b:e2,23,-81,REGION17
f4:d9:fb:d0:3b:e6,23,-81,REGION17
f4:d9:fb:cf:d1:ac,23,-81,REGION17
f4:d9:fb:cf:d1:ac,23,-81,REGION17
f4:d9:fb:cf:cd:6c,23,-81,REGION17
20:db:ab:92:99:ea,23,-81,REGION17
20:db:ab:92:99:eb,23,-81,REGION17
f4:d9:fb:d0:3b:e1,23,-82,REGION17
f4:d9:fb:d0:05:24,23,-82,REGION17
f4:d9:fb:d0:05:22,23,-82,REGION17
f4:d9:fb:d0:05:26,23,-82,REGION17
f4:d9:fb:d0:18:ac,23,-82,REGION17
f4:d9:fb:d0:05:25,23,-83,REGION17
f4:d9:fb:d0:18:aa,23,-83,REGION17
f4:d9:fb:d0:18:ab,23,-83,REGION17
f4:d9:fb:d0:05:21,23,-83,REGION17
f4:d9:fb:d0:18:ae,23,-83,REGION17
f4:d9:fb:d0:05:23,23,-83,REGION17
70:5d:cc:cd:69:0e,23,-83,REGION17
f4:d9:fb:d0:38:e5,23,-84,REGION17
f4:d9:fb:cf:d1:aa,23,-84,REGION17
f4:d9:fb:d0:38:e6,23,-84,REGION17
f4:d9:fb:d0:38:e3,23,-84,REGION17
f4:d9:fb:d0:38:e4,23,-84,REGION17
f4:d9:fb:d0:38:e2,23,-85,REGION17
f4:d9:fb:d0:38:e1,23,-85,REGION17
90:9f:33:7f:84:62,23,-85,REGION17
20:db:ab:92:99:e1,23,-87,REGION17
20:db:ab:92:99:e5,23,-87,REGION17
20:db:ab:92:99:e2,23,-87,REGION17
f4:d9:fb:d0:0a:25,23,-87,REGION17
f4:d9:fb:d0:0a:24,23,-87,REGION17
20:db:ab:92:99:e4,23,-87,REGION17
20:db:ab:92:99:e3,23,-87,REGION17
f4:d9:fb:d0:0a:23,23,-87,REGION17
f4:d9:fb:d0:0a:21,23,-87,REGION17
f4:d9:fb:d0:0a:22,23,-88,REGION17
f4:d9:fb:d0:0a:26,23,-88,REGION17
f4:d9:fb:d3:ea:41,23,-90,REGION17
70:5d:cc:5c:76:50,23,-90,REGION17
f4:d9:fb:d3:ea:43,23,-90,REGION17
f4:d9:fb:d3:ea:44,23,-91,REGION17
bc:85:56:0d:1a:83,23,-92,REGION17
f4:d9:fb:cf:d1:e4,23,-94,REGION17
f4:d9:fb:cf:d1:e3,23,-94,REGION17
f4:d9:fb:cf:d1:e6,23,-94,REGION17
f4:d9:fb:cf:d1:e2,23,-95,REGION17
f4:d9:fb:cf:d1:e5,23,-95,REGION17
f4:d9:fb:cf:cd:63,23,-97,REGION17
f4:d9:fb:cf:cd:62,23,-97,REGION17
f4:d9:fb:cf:cd:61,23,-97,REGION17
f4:d9:fb:cf:cd:64,23,-97,REGION17
f4:d9:fb:cf:cd:65,23,-97,REGION17
f4:d9:fb:cf:cd:66,23,-97,REGION17
20:db:ab:92:97:cc,23,-98,REGION17
f4:d9:fb:d0:0f:22,23,-99,REGION17
f4:d9:fb:d0:0f:24,23,-99,REGION17
f4:d9:fb:d0:0f:23,23,-99,REGION17
f4:d9:fb:d0:0f:25,23,-99,REGION17
f4:d9:fb:d0:0f:26,23,-99,REGION17
54:a0:50:d8:20:68,24,-47,REGION17
f4:d9:fb:d3:eb:0b,24,-53,REGION17
f4:d9:fb:d3:eb:0c,24,-53,REGION17
f4:d9:fb:d3:eb:0d,24,-54,REGION17
f4:d9:fb:d3:eb:0e,24,-54,REGION17
f4:d9:fb:d3:eb:0a,24,-54,REGION17
f4:d9:fb:d3:eb:0c,24,-54,REGION17
f4:d9:fb:d0:63:6b,24,-61,REGION17
f4:d9:fb:d0:63:6d,24,-62,REGION17
f4:d9:fb:d0:63:6a,24,-62,REGION17
f4:d9:fb:d0:63:6c,24,-62,REGION17
f4:d9:fb:d0:63:6e,24,-62,REGION17
f4:d9:fb:d0:63:69,24,-62,REGION17
72:5d:cc:41:ec:bc,24,-63,REGION17
86:25:19:a4:23:b6,24,-66,REGION17
f4:d9:fb:d3:eb:01,24,-67,REGION17
f4:d9:fb:d3:eb:02,24,-67,REGION17
f4:d9:fb:d3:eb:03,24,-67,REGION17
f4:d9:fb:d3:eb:04,24,-67,REGION17
f4:d9:fb:d3:eb:05,24,-67,REGION17
f4:d9:fb:d3:eb:06,24,-67,REGION17
70:5d:cc:01:ec:bc,24,-69,REGION17
f4:d9:fb:d2:8e:0e,24,-70,REGION17
f4:d9:fb:d2:8e:0d,24,-70,REGION17
f4:d9:fb:d2:8e:0a,24,-70,REGION17
f4:d9:fb:d2:8e:0c,24,-70,REGION17
f4:d9:fb:d2:8e:0b,24,-70,REGION17
20:db:ab:92:9a:62,24,-71,REGION17
20:db:ab:92:9a:61,24,-71,REGION17
20:db:ab:92:9a:65,24,-71,REGION17
20:db:ab:92:9a:63,24,-71,REGION17
20:db:ab:92:9a:64,24,-71,REGION17
f4:d9:fb:d2:8e:05,24,-71,REGION17
f4:d9:fb:d2:8e:04,24,-71,REGION17
f4:d9:fb:d2:8e:03,24,-71,REGION17
f4:d9:fb:d2:8e:06,24,-71,REGION17
f4:d9:fb:d2:8e:02,24,-72,REGION17
f4:d9:fb:d2:8e:01,24,-72,REGION17
70:5d:cc:5c:76:52,24,-73,REGION17
f4:d9:fb:d3:ea:4e,24,-73,REGION17
f4:d9:fb:d3:ea:4c,24,-73,REGION17
f4:d9:fb:d3:ea:4d,24,-73,REGION17
f4:d9:fb:d3:ea:4c,24,-73,REGION17
f4:d9:fb:d3:ea:4a,24,-73,REGION17
f4:d9:fb:d3:ea:4b,24,-73,REGION17
f4:d9:fb:d3:ea:49,24,-73,REGION17
20:db:ab:92:9a:6e,24,-74,REGION17
20:db:ab:92:9a:6d,24,-74,REGION17
20:db:ab:92:9a:6a,24,-74,REGION17
20:db:ab:92:9a:6c,24,-76,REGION17
20:db:ab:92:9a:6c,24,-76,REGION17
f4:d9:fb:d0:3b:eb,24,-76,REGION17
f4:d9:fb:cf:d9:2d,24,-76,REGION17
f4:d9:fb:cf:d9:2a,24,-76,REGION17
20:db:ab:92:9a:6b,24,-77,REGION17
f4:d9:fb:d0:3b:ed,24,-77,REGION17
f4:d9:fb:d0:3b:ea,24,-77,REGION17
f4:d9:fb:d0:3b:ec,24,-77,REGION17
2a:56:5a:21:83:62,24,-78,REGION17
f4:d9:fb:d0:3b:ee,24,-78,REGION17
64:e5:99:a4:f5:4c,24,-79,REGION17
f4:d9:fb:cf:cd:6b,24,-79,REGION17
f4:d9:fb:d0:05:2a,24,-79,REGION17
f4:d9:fb:cf:d9:2c,24,-79,REGION17
f4:d9:fb:cf:d1:ad,24,-80,REGION17
f4:d9:fb:cf:cd:6e,24,-80,REGION17
f4:d9:fb:d0:05:2b,24,-80,REGION17
f4:d9:fb:d0:05:2c,24,-80,REGION17
f4:d9:fb:d0:05:2d,24,-80,REGION17
f4:d9:fb:cf:cd:6a,24,-80,REGION17
f4:d9:fb:cf:cd:69,24,-80,REGION17
f4:d9:fb:d0:3b:e5,24,-81,REGION17
f4:d9:fb:d0:3b:e3,24,-81,REGION17
f4:d9:fb:d0:3b:e4,24,-81,REGION17
f4:d9:fb:cf:cd:6d,24,-81,REGION17
f4:d9:fb:cf:d1:ab,24,-81,REGION17
f4:d9:fb:d0:3b:e2,24,-81,REGION17
f4:d9:fb:d0:3b:e6,24,-81,REGION17
f4:d9:fb:cf:d1:ac,24,-81,REGION17
f4:d9:fb:cf:d1:ac,24,-81,REGION17
f4:d9:fb:cf:cd:6c,24,-81,REGION17
20:db:ab:92:99:ea,24,-81,REGION17
20:db:ab:92:99:eb,24,-81,REGION17
f4:d9:fb:d0:3b:e1,24,-82,REGION17
f4:d9:fb:d0:05:24,24,-82,REGION17
f4:d9:fb:d0:05:22,24,-82,REGION17
f4:d9:fb:d0:05:26,24,-82,REGION17
f4:d9:fb:d0:18:ac,24,-82,REGION17
f4:d9:fb:d0:05:25,24,-83,REGION17
f4:d9:fb:d0:18:aa,24,-83,REGION17
f4:d9:fb:d0:18:ab,24,-83,REGION17
f4:d9:fb:d0:05:21,24,-83,REGION17
f4:d9:fb:d0:18:ae,24,-83,REGION17
f4:d9:fb:d0:05:23,24,-83,REGION17
70:5d:cc:cd:69:0e,24,-83,REGION17
f4:d9:fb:d0:38:e5,24,-84,REGION17
f4:d9:fb:cf:d1:aa,24,-84,REGION17
f4:d9:fb:d0:38:e6,24,-84,REGION17
f4:d9:fb:d0:38:e3,24,-84,REGION17
f4:d9:fb:d0:38:e4,24,-84,REGION17
f4:d9:fb:d0:38:e2,24,-85,REGION17
f4:d9:fb:d0:38:e1,24,-85,REGION17
90:9f:33:7f:84:62,24,-85,REGION17
20:db:ab:92:99:e1,24,-87,REGION17
20:db:ab:92:99:e5,24,-87,REGION17
20:db:ab:92:99:e2,24,-87,REGION17
f4:d9:fb:d0:0a:25,24,-87,REGION17
f4:d9:fb:d0:0a:24,24,-87,REGION17
20:db:ab:92:99:e4,24,-87,REGION17
20:db:ab:92:99:e3,24,-87,REGION17
f4:d9:fb:d0:0a:23,24,-87,REGION17
f4:d9:fb:d0:0a:21,24,-87,REGION17
f4:d9:fb:d0:0a:22,24,-88,REGION17
f4:d9:fb:d0:0a:26,24,-88,REGION17
f4:d9:fb:d3:ea:41,24,-90,REGION17
70:5d:cc:5c:76:50,24,-90,REGION17
f4:d9:fb:d3:ea:43,24,-90,REGION17
f4:d9:fb:d3:ea:44,24,-91,REGION17
bc:85:56:0d:1a:83,24,-92,REGION17
f4:d9:fb:cf:d1:e4,24,-94,REGION17
f4:d9:fb:cf:d1:e3,24,-94,REGION17
f4:d9:fb:cf:d1:e6,24,-94,REGION17
f4:d9:fb:cf:d1:e2,24,-95,REGION17
f4:d9:fb:cf:d1:e5,24,-95,REGION17
f4:d9:fb:cf:cd:63,24,-97,REGION17
f4:d9:fb:cf:cd:62,24,-97,REGION17
f4:d9:fb:cf:cd:61,24,-97,REGION17
f4:d9:fb:cf:cd:64,24,-97,REGION17
f4:d9:fb:cf:cd:65,24,-97,REGION17
f4:d9:fb:cf:cd:66,24,-97,REGION17
20:db:ab:92:97:cc,24,-98,REGION17
f4:d9:fb:d0:0f:22,24,-99,REGION17
f4:d9:fb:d0:0f:24,24,-99,REGION17
f4:d9:fb:d0:0f:23,24,-99,REGION17
f4:d9:fb:d0:0f:25,24,-99,REGION17
f4:d9:fb:d0:0f:26,24,-99,REGION17
54:a0:50:d8:20:68,25,-47,REGION17
f4:d9:fb:d3:eb:0b,25,-53,REGION17
f4:d9:fb:d3:eb:0c,25,-53,REGION17
f4:d9:fb:d3:eb:0d,25,-54,REGION17
f4:d9:fb:d3:eb:0e,25,-54,REGION17
f4:d9:fb:d3:eb:0a,25,-54,REGION17
f4:d9:fb:d3:eb:0c,25,-54,REGION17
f4:d9:fb:d0:63:6b,25,-61,REGION17
f4:d9:fb:d0:63:6d,25,-62,REGION17
f4:d9:fb:d0:63:6a,25,-62,REGION17
f4:d9:fb:d0:63:6c,25,-62,REGION17
f4:d9:fb:d0:63:6e,25,-62,REGION17
f4:d9:fb:d0:63:69,25,-62,REGION17
72:5d:cc:41:ec:bc,25,-63,REGION17
86:25:19:a4:23:b6,25,-66,REGION17
f4:d9:fb:d3:eb:01,25,-67,REGION17
f4:d9:fb:d3:eb:02,25,-67,REGION17
f4:d9:fb:d3:eb:03,25,-67,REGION17
f4:d9:fb:d3:eb:04,25,-67,REGION17
f4:d9:fb:d3:eb:05,25,-67,REGION17
f4:d9:fb:d3:eb:06,25,-67,REGION17
70:5d:cc:01:ec:bc,25,-69,REGION17
f4:d9:fb:d2:8e:0e,25,-70,REGION17
f4:d9:fb:d2:8e:0d,25,-70,REGION17
f4:d9:fb:d2:8e:0a,25,-70,REGION17
f4:d9:fb:d2:8e:0c,25,-70,REGION17
f4:d9:fb:d2:8e:0b,25,-70,REGION17
20:db:ab:92:9a:62,25,-71,REGION17
20:db:ab:92:9a:61,25,-71,REGION17
20:db:ab:92:9a:65,25,-71,REGION17
20:db:ab:92:9a:63,25,-71,REGION17
20:db:ab:92:9a:64,25,-71,REGION17
f4:d9:fb:d2:8e:05,25,-71,REGION17
f4:d9:fb:d2:8e:04,25,-71,REGION17
f4:d9:fb:d2:8e:03,25,-71,REGION17
f4:d9:fb:d2:8e:06,25,-71,REGION17
f4:d9:fb:d2:8e:02,25,-72,REGION17
f4:d9:fb:d2:8e:01,25,-72,REGION17
70:5d:cc:5c:76:52,25,-73,REGION17
f4:d9:fb:d3:ea:4e,25,-73,REGION17
f4:d9:fb:d3:ea:4c,25,-73,REGION17
f4:d9:fb:d3:ea:4d,25,-73,REGION17
f4:d9:fb:d3:ea:4c,25,-73,REGION17
f4:d9:fb:d3:ea:4a,25,-73,REGION17
f4:d9:fb:d3:ea:4b,25,-73,REGION17
f4:d9:fb:d3:ea:49,25,-73,REGION17
20:db:ab:92:9a:6e,25,-74,REGION17
20:db:ab:92:9a:6d,25,-74,REGION17
20:db:ab:92:9a:6a,25,-74,REGION17
20:db:ab:92:9a:6c,25,-76,REGION17
20:db:ab:92:9a:6c,25,-76,REGION17
f4:d9:fb:d0:3b:eb,25,-76,REGION17
f4:d9:fb:cf:d9:2d,25,-76,REGION17
f4:d9:fb:cf:d9:2a,25,-76,REGION17
20:db:ab:92:9a:6b,25,-77,REGION17
f4:d9:fb:d0:3b:ed,25,-77,REGION17
f4:d9:fb:d0:3b:ea,25,-77,REGION17
f4:d9:fb:d0:3b:ec,25,-77,REGION17
2a:56:5a:21:83:62,25,-78,REGION17
f4:d9:fb:d0:3b:ee,25,-78,REGION17
64:e5:99:a4:f5:4c,25,-79,REGION17
f4:d9:fb:cf:cd:6b,25,-79,REGION17
f4:d9:fb:d0:05:2a,25,-79,REGION17
f4:d9:fb:cf:d9:2c,25,-79,REGION17
f4:d9:fb:cf:d1:ad,25,-80,REGION17
f4:d9:fb:cf:cd:6e,25,-80,REGION17
f4:d9:fb:d0:05:2b,25,-80,REGION17
f4:d9:fb:d0:05:2c,25,-80,REGION17
f4:d9:fb:d0:05:2d,25,-80,REGION17
f4:d9:fb:cf:cd:6a,25,-80,REGION17
f4:d9:fb:cf:cd:69,25,-80,REGION17
f4:d9:fb:d0:3b:e5,25,-81,REGION17
f4:d9:fb:d0:3b:e3,25,-81,REGION17
f4:d9:fb:d0:3b:e4,25,-81,REGION17
f4:d9:fb:cf:cd:6d,25,-81,REGION17
f4:d9:fb:cf:d1:ab,25,-81,REGION17
f4:d9:fb:d0:3b:e2,25,-81,REGION17
f4:d9:fb:d0:3b:e6,25,-81,REGION17
f4:d9:fb:cf:d1:ac,25,-81,REGION17
f4:d9:fb:cf:d1:ac,25,-81,REGION17
f4:d9:fb:cf:cd:6c,25,-81,REGION17
20:db:ab:92:99:ea,25,-81,REGION17
20:db:ab:92:99:eb,25,-81,REGION17
f4:d9:fb:d0:3b:e1,25,-82,REGION17
f4:d9:fb:d0:05:24,25,-82,REGION17
f4:d9:fb:d0:05:22,25,-82,REGION17
f4:d9:fb:d0:05:26,25,-82,REGION17
f4:d9:fb:d0:18:ac,25,-82,REGION17
f4:d9:fb:d0:05:25,25,-83,REGION17
f4:d9:fb:d0:18:aa,25,-83,REGION17
f4:d9:fb:d0:18:ab,25,-83,REGION17
f4:d9:fb:d0:05:21,25,-83,REGION17
f4:d9:fb:d0:18:ae,25,-83,REGION17
f4:d9:fb:d0:05:23,25,-83,REGION17
70:5d:cc:cd:69:0e,25,-83,REGION17
f4:d9:fb:d0:38:e5,25,-84,REGION17
f4:d9:fb:cf:d1:aa,25,-84,REGION17
f4:d9:fb:d0:38:e6,25,-84,REGION17
f4:d9:fb:d0:38:e3,25,-84,REGION17
f4:d9:fb:d0:38:e4,25,-84,REGION17
f4:d9:fb:d0:38:e2,25,-85,REGION17
f4:d9:fb:d0:38:e1,25,-85,REGION17
90:9f:33:7f:84:62,25,-85,REGION17
20:db:ab:92:99:e1,25,-87,REGION17
20:db:ab:92:99:e5,25,-87,REGION17
20:db:ab:92:99:e2,25,-87,REGION17
f4:d9:fb:d0:0a:25,25,-87,REGION17
f4:d9:fb:d0:0a:24,25,-87,REGION17
20:db:ab:92:99:e4,25,-87,REGION17
20:db:ab:92:99:e3,25,-87,REGION17
f4:d9:fb:d0:0a:23,25,-87,REGION17
f4:d9:fb:d0:0a:21,25,-87,REGION17
f4:d9:fb:d0:0a:22,25,-88,REGION17
f4:d9:fb:d0:0a:26,25,-88,REGION17
f4:d9:fb:d3:ea:41,25,-90,REGION17
70:5d:cc:5c:76:50,25,-90,REGION17
f4:d9:fb:d3:ea:43,25,-90,REGION17
f4:d9:fb:d3:ea:44,25,-91,REGION17
bc:85:56:0d:1a:83,25,-92,REGION17
f4:d9:fb:cf:d1:e4,25,-94,REGION17
f4:d9:fb:cf:d1:e3,25,-94,REGION17
f4:d9:fb:cf:d1:e6,25,-94,REGION17
f4:d9:fb:cf:d1:e2,25,-95,REGION17
f4:d9:fb:cf:d1:e5,25,-95,REGION17
f4:d9:fb:cf:cd:63,25,-97,REGION17
f4:d9:fb:cf:cd:62,25,-97,REGION17
f4:d9:fb:cf:cd:61,25,-97,REGION17
f4:d9:fb:cf:cd:64,25,-97,REGION17
f4:d9:fb:cf:cd:65,25,-97,REGION17
f4:d9:fb:cf:cd:66,25,-97,REGION17
20:db:ab:92:97:cc,25,-98,REGION17
f4:d9:fb:d0:0f:22,25,-99,REGION17
f4:d9:fb:d0:0f:24,25,-99,REGION17
f4:d9:fb:d0:0f:23,25,-99,REGION17
f4:d9:fb:d0:0f:25,25,-99,REGION17
f4:d9:fb:d0:0f:26,25,-99,REGION17
54:a0:50:d8:20:68,26,-47,REGION17
f4:d9:fb:d3:eb:0b,26,-53,REGION17
f4:d9:fb:d3:eb:0c,26,-53,REGION17
f4:d9:fb:d3:eb:0d,26,-54,REGION17
f4:d9:fb:d3:eb:0e,26,-54,REGION17
f4:d9:fb:d3:eb:0a,26,-54,REGION17
f4:d9:fb:d3:eb:0c,26,-54,REGION17
f4:d9:fb:d0:63:6b,26,-61,REGION17
f4:d9:fb:d0:63:6d,26,-62,REGION17
f4:d9:fb:d0:63:6a,26,-62,REGION17
f4:d9:fb:d0:63:6c,26,-62,REGION17
f4:d9:fb:d0:63:6e,26,-62,REGION17
f4:d9:fb:d0:63:69,26,-62,REGION17
72:5d:cc:41:ec:bc,26,-63,REGION17
86:25:19:a4:23:b6,26,-66,REGION17
f4:d9:fb:d3:eb:01,26,-67,REGION17
f4:d9:fb:d3:eb:02,26,-67,REGION17
f4:d9:fb:d3:eb:03,26,-67,REGION17
f4:d9:fb:d3:eb:04,26,-67,REGION17
f4:d9:fb:d3:eb:05,26,-67,REGION17
f4:d9:fb:d3:eb:06,26,-67,REGION17
70:5d:cc:01:ec:bc,26,-69,REGION17
f4:d9:fb:d2:8e:0e,26,-70,REGION17
f4:d9:fb:d2:8e:0d,26,-70,REGION17
f4:d9:fb:d2:8e:0a,26,-70,REGION17
f4:d9:fb:d2:8e:0c,26,-70,REGION17
f4:d9:fb:d2:8e:0b,26,-70,REGION17
20:db:ab:92:9a:62,26,-71,REGION17
20:db:ab:92:9a:61,26,-71,REGION17
20:db:ab:92:9a:65,26,-71,REGION17
20:db:ab:92:9a:63,26,-71,REGION17
20:db:ab:92:9a:64,26,-71,REGION17
f4:d9:fb:d2:8e:05,26,-71,REGION17
f4:d9:fb:d2:8e:04,26,-71,REGION17
f4:d9:fb:d2:8e:03,26,-71,REGION17
f4:d9:fb:d2:8e:06,26,-71,REGION17
f4:d9:fb:d2:8e:02,26,-72,REGION17
f4:d9:fb:d2:8e:01,26,-72,REGION17
70:5d:cc:5c:76:52,26,-73,REGION17
f4:d9:fb:d3:ea:4e,26,-73,REGION17
f4:d9:fb:d3:ea:4c,26,-73,REGION17
f4:d9:fb:d3:ea:4d,26,-73,REGION17
f4:d9:fb:d3:ea:4c,26,-73,REGION17
f4:d9:fb:d3:ea:4a,26,-73,REGION17
f4:d9:fb:d3:ea:4b,26,-73,REGION17
f4:d9:fb:d3:ea:49,26,-73,REGION17
20:db:ab:92:9a:6e,26,-74,REGION17
20:db:ab:92:9a:6d,26,-74,REGION17
20:db:ab:92:9a:6a,26,-74,REGION17
20:db:ab:92:9a:6c,26,-76,REGION17
20:db:ab:92:9a:6c,26,-76,REGION17
f4:d9:fb:d0:3b:eb,26,-76,REGION17
f4:d9:fb:cf:d9:2d,26,-76,REGION17
f4:d9:fb:cf:d9:2a,26,-76,REGION17
20:db:ab:92:9a:6b,26,-77,REGION17
f4:d9:fb:d0:3b:ed,26,-77,REGION17
f4:d9:fb:d0:3b:ea,26,-77,REGION17
f4:d9:fb:d0:3b:ec,26,-77,REGION17
2a:56:5a:21:83:62,26,-78,REGION17
f4:d9:fb:d0:3b:ee,26,-78,REGION17
64:e5:99:a4:f5:4c,26,-79,REGION17
f4:d9:fb:cf:cd:6b,26,-79,REGION17
f4:d9:fb:d0:05:2a,26,-79,REGION17
f4:d9:fb:cf:d9:2c,26,-79,REGION17
f4:d9:fb:cf:d1:ad,26,-80,REGION17
f4:d9:fb:cf:cd:6e,26,-80,REGION17
f4:d9:fb:d0:05:2b,26,-80,REGION17
f4:d9:fb:d0:05:2c,26,-80,REGION17
f4:d9:fb:d0:05:2d,26,-80,REGION17
f4:d9:fb:cf:cd:6a,26,-80,REGION17
f4:d9:fb:cf:cd:69,26,-80,REGION17
f4:d9:fb:d0:3b:e5,26,-81,REGION17
f4:d9:fb:d0:3b:e3,26,-81,REGION17
f4:d9:fb:d0:3b:e4,26,-81,REGION17
f4:d9:fb:cf:cd:6d,26,-81,REGION17
f4:d9:fb:cf:d1:ab,26,-81,REGION17
f4:d9:fb:d0:3b:e2,26,-81,REGION17
f4:d9:fb:d0:3b:e6,26,-81,REGION17
f4:d9:fb:cf:d1:ac,26,-81,REGION17
f4:d9:fb:cf:d1:ac,26,-81,REGION17
f4:d9:fb:cf:cd:6c,26,-81,REGION17
20:db:ab:92:99:ea,26,-81,REGION17
20:db:ab:92:99:eb,26,-81,REGION17
f4:d9:fb:d0:3b:e1,26,-82,REGION17
f4:d9:fb:d0:05:24,26,-82,REGION17
f4:d9:fb:d0:05:22,26,-82,REGION17
f4:d9:fb:d0:05:26,26,-82,REGION17
f4:d9:fb:d0:18:ac,26,-82,REGION17
f4:d9:fb:d0:05:25,26,-83,REGION17
f4:d9:fb:d0:18:aa,26,-83,REGION17
f4:d9:fb:d0:18:ab,26,-83,REGION17
f4:d9:fb:d0:05:21,26,-83,REGION17
f4:d9:fb:d0:18:ae,26,-83,REGION17
f4:d9:fb:d0:05:23,26,-83,REGION17
70:5d:cc:cd:69:0e,26,-83,REGION17
f4:d9:fb:d0:38:e5,26,-84,REGION17
f4:d9:fb:cf:d1:aa,26,-84,REGION17
f4:d9:fb:d0:38:e6,26,-84,REGION17
f4:d9:fb:d0:38:e3,26,-84,REGION17
f4:d9:fb:d0:38:e4,26,-84,REGION17
f4:d9:fb:d0:38:e2,26,-85,REGION17
f4:d9:fb:d0:38:e1,26,-85,REGION17
90:9f:33:7f:84:62,26,-85,REGION17
20:db:ab:92:99:e1,26,-87,REGION17
20:db:ab:92:99:e5,26,-87,REGION17
20:db:ab:92:99:e2,26,-87,REGION17
f4:d9:fb:d0:0a:25,26,-87,REGION17
f4:d9:fb:d0:0a:24,26,-87,REGION17
20:db:ab:92:99:e4,26,-87,REGION17
20:db:ab:92:99:e3,26,-87,REGION17
f4:d9:fb:d0:0a:23,26,-87,REGION17
f4:d9:fb:d0:0a:21,26,-87,REGION17
f4:d9:fb:d0:0a:22,26,-88,REGION17
f4:d9:fb:d0:0a:26,26,-88,REGION17
f4:d9:fb:d3:ea:41,26,-90,REGION17
70:5d:cc:5c:76:50,26,-90,REGION17
f4:d9:fb:d3:ea:43,26,-90,REGION17
f4:d9:fb:d3:ea:44,26,-91,REGION17
bc:85:56:0d:1a:83,26,-92,REGION17
f4:d9:fb:cf:d1:e4,26,-94,REGION17
f4:d9:fb:cf:d1:e3,26,-94,REGION17
f4:d9:fb:cf:d1:e6,26,-94,REGION17
f4:d9:fb:cf:d1:e2,26,-95,REGION17
f4:d9:fb:cf:d1:e5,26,-95,REGION17
f4:d9:fb:cf:cd:63,26,-97,REGION17
f4:d9:fb:cf:cd:62,26,-97,REGION17
f4:d9:fb:cf:cd:61,26,-97,REGION17
f4:d9:fb:cf:cd:64,26,-97,REGION17
f4:d9:fb:cf:cd:65,26,-97,REGION17
f4:d9:fb:cf:cd:66,26,-97,REGION17
20:db:ab:92:97:cc,26,-98,REGION17
f4:d9:fb:d0:0f:22,26,-99,REGION17
f4:d9:fb:d0:0f:24,26,-99,REGION17
f4:d9:fb:d0:0f:23,26,-99,REGION17
f4:d9:fb:d0:0f:25,26,-99,REGION17
f4:d9:fb:d0:0f:26,26,-99,REGION17
f4:d9:fb:d3:eb:0b,27,-28,REGION17
f4:d9:fb:d3:eb:0d,27,-29,REGION17
f4:d9:fb:d3:eb:0e,27,-29,REGION17
f4:d9:fb:d3:eb:0a,27,-29,REGION17
f4:d9:fb:d3:eb:0c,27,-29,REGION17
f4:d9:fb:d3:eb:0c,27,-29,REGION17
f4:d9:fb:d3:eb:09,27,-29,REGION17
f4:d9:fb:d3:eb:04,27,-38,REGION17
f4:d9:fb:d3:eb:01,27,-39,REGION17
f4:d9:fb:d3:eb:02,27,-39,REGION17
f4:d9:fb:d3:eb:03,27,-39,REGION17
f4:d9:fb:d3:eb:05,27,-39,REGION17
f4:d9:fb:d3:eb:06,27,-39,REGION17
f4:d9:fb:d0:38:ea,27,-50,REGION17
f4:d9:fb:d0:38:ed,27,-50,REGION17
f4:d9:fb:d0:38:ee,27,-50,REGION17
f4:d9:fb:d0:38:e9,27,-50,REGION17
f4:d9:fb:d0:38:eb,27,-50,REGION17
f4:d9:fb:d0:38:ec,27,-50,REGION17
f4:d9:fb:d0:38:ec,27,-50,REGION17
70:5d:cc:5c:76:52,27,-54,REGION17
00:08:9f:cc:1a:f0,27,-61,REGION17
90:9f:33:a2:ac:ae,27,-62,REGION17
54:a0:50:d8:20:68,27,-63,REGION17
f4:d9:fb:d0:3b:e9,27,-64,REGION17
90:9f:33:7f:84:62,27,-64,REGION17
f4:d9:fb:d0:3b:ed,27,-66,REGION17
f4:d9:fb:d0:3b:ee,27,-66,REGION17
f4:d9:fb:d0:3b:eb,27,-66,REGION17
f4:d9:fb:d0:38:e5,27,-67,REGION17
f4:d9:fb:d0:38:e6,27,-67,REGION17
f4:d9:fb:d0:38:e2,27,-67,REGION17
f4:d9:fb:d0:38:e1,27,-67,REGION17
f4:d9:fb:d0:38:e3,27,-67,REGION17
f4:d9:fb:d0:38:e4,27,-67,REGION17
a8:5e:45:f2:b7:20,27,-67,REGION17
f4:d9:fb:d0:3b:ea,27,-67,REGION17
f4:d9:fb:d0:3b:ec,27,-67,REGION17
70:5d:cc:32:86:fc,27,-67,REGION17
86:25:19:a4:23:b6,27,-70,REGION17
f4:d9:fb:cf:d9:2a,27,-70,REGION17
f4:d9:fb:cf:d9:2e,27,-70,REGION17
f4:d9:fb:cf:d9:2c,27,-71,REGION17
f4:d9:fb:cf:d9:2d,27,-71,REGION17
88:36:6c:83:61:2a,27,-71,REGION17
f4:d9:fb:cf:d9:2b,27,-71,REGION17
f4:d9:fb:d0:3a:ae,27,-73,REGION17
f4:d9:fb:d0:3a:ad,27,-73,REGION17
